"UP 2210"
"Version"	"1.61"	"1.61"
"Serialnumber:"	26001551
"Main comment"	"Measure 1"
"Start:"	"2010-09-10"	"09:10:00"
"End:"	"2010-09-20"	"08:50:00"
"Storage interval:"	"0:10:00"



"Channel/Method"	"Comment"	"Range"	"Min"	"Max"
"U1  [V] Voltage"	""	""	118.101	143.246
"U2  [V] Voltage"	""	""	114.933	139.946
"U3  [V] Voltage"	""	""	116.616	140.540
"I5  [A] Current"	""	""	44.218	163.577
"I6  [A] Current"	""	""	27.624	165.652
"I7  [A] Current"	""	""	52.420	184.791
"S1-5  [VA] 1-Wattmeter"	""	""	5740.000	20440.000
"S2-6  [VA] 1-Wattmeter"	""	""	3360.000	19926.700
"S3-7  [VA] 1-Wattmeter"	""	""	6440.000	23240.000
"S1-7  [VA] 3-Wattmeter"	""	""	18340.000	61880.000
"PF1-5  [] 1-Wattmeter"	""	""	0.916	1.038
"PF2-6  [] 1-Wattmeter"	""	""	0.847	1.008
"PF3-7  [] 1-Wattmeter"	""	""	0.904	1.031
"PF1-7  [] 3-Wattmeter"	""		"	0.914	1.031
"Wp1-7  [Wh] Energy"	"10"	""	2963.330	9986.660




Date	Time	"U1  [V]"	"U2  [V]"	"U3  [V]"	"I5  [A]"	"I6  [A]"	"I7  [A]"	"S1-5  [VA]"	"S2-6  [VA]"	"S3-7  [VA]"	"S1-7  [VA]"	"PF1-5  []"	"PF2-6  []"	"PF3-7  []"	"PF1-7  []"	"Wp1-7  [Wh]"	
"15/09/2010"	"07:00:00"	130.970	125.790	127.076	82.873	106.255	106.066	10873.300	13346.700	13486.700	37660.000	0.962	0.948	0.985	0.966	6066.660	
"15/09/2010"	"07:10:00"	130.706	125.625	126.845	85.136	100.315	100.126	11106.700	12553.300	12693.300	36400.000	0.955	0.942	0.977	0.958	5810.000	
"15/09/2010"	"07:20:00"	130.079	125.097	126.417	80.044	100.032	96.921	10406.700	12506.700	12273.300	35140.000	0.959	0.944	0.984	0.962	5646.660	
"15/09/2010"	"07:30:00"	129.650	124.668	125.922	88.813	109.554	102.483	11480.000	13626.700	12880.000	38080.000	0.970	0.926	0.988	0.960	6090.000	
"15/09/2010"	"07:40:00"	129.353	124.305	125.559	82.684	113.986	94.564	10686.700	14140.000	11853.300	36680.000	0.978	0.916	0.973	0.952	5833.330	
"15/09/2010"	"07:50:00"	128.990	123.975	125.130	85.324	111.063	94.564	10966.700	13766.700	11853.300	36540.000	0.979	0.922	0.972	0.955	5833.330	
"15/09/2010"	"08:00:00"	129.155	124.206	125.163	85.136	109.272	95.884	11013.300	13580.000	11993.300	36540.000	0.984	0.925	0.975	0.959	5856.660	
"15/09/2010"	"08:10:00"	134.138	129.584	130.508	83.910	101.163	96.638	11246.700	13113.300	12646.700	36960.000	0.963	0.911	0.959	0.943	5810.000	
"15/09/2010"	"08:20:00"	123.282	119.421	121.302	85.796	108.612	92.490	10546.700	12973.300	11246.700	34720.000	0.968	0.925	0.963	0.950	5506.670	
"15/09/2010"	"08:30:00"	123.810	120.213	122.094	79.479	107.480	87.964	9846.660	12926.700	10733.300	33460.000	0.978	0.926	0.963	0.953	5320.000	
"15/09/2010"	"08:40:00"	122.127	118.266	120.411	89.095	109.366	91.735	10826.700	12926.700	11060.000	34860.000	0.978	0.912	0.983	0.955	5530.000	
"15/09/2010"	"08:50:00"	121.698	117.936	120.048	95.695	110.874	88.247	11666.700	13113.300	10593.300	35280.000	0.983	0.911	0.977	0.954	5623.330	
"15/09/2010"	"09:00:00"	121.236	117.573	119.520	88.247	103.898	90.321	10640.000	12180.000	10733.300	33600.000	0.976	0.913	0.970	0.951	5320.000	
"15/09/2010"	"09:10:00"	120.708	117.243	119.157	102.672	109.837	108.706	12320.000	12833.300	12880.000	38080.000	0.963	0.912	0.960	0.945	5996.660	
"15/09/2010"	"09:20:00"	120.378	116.946	118.761	95.789	104.840	105.123	11480.000	12226.700	12460.000	36120.000	0.969	0.913	0.962	0.948	5716.660	
"15/09/2010"	"09:30:00"	121.170	117.639	119.454	75.613	92.018	99.466	9100.000	10733.300	11760.000	31640.000	0.952	0.931	0.962	0.949	4993.330	
"15/09/2010"	"09:40:00"	121.500	117.804	119.718	79.102	103.615	96.544	9520.000	12133.300	11526.700	33180.000	0.962	0.943	0.967	0.957	5296.670	
"15/09/2010"	"09:50:00"	121.104	117.375	119.223	84.476	108.706	93.621	10126.700	12740.000	11106.700	34020.000	0.974	0.940	0.953	0.954	5390.000	
"15/09/2010"	"10:00:00"	120.741	117.177	118.827	82.873	95.129	96.072	9940.000	11060.000	11340.000	32340.000	0.972	0.941	0.954	0.955	5133.330	
"15/09/2010"	"10:10:00"	120.312	116.847	118.530	84.947	84.664	97.769	10126.700	9846.660	11526.700	31500.000	0.968	0.939	0.961	0.956	5016.670	
"15/09/2010"	"10:20:00"	120.642	117.243	118.794	80.233	77.028	88.624	9613.330	9006.660	10500.000	29120.000	0.961	0.938	0.974	0.958	4643.330	
"15/09/2010"	"10:30:00"	121.203	117.870	119.289	80.799	86.173	96.826	9706.660	10126.700	11480.000	31360.000	0.964	0.943	0.974	0.961	5016.670	
"15/09/2010"	"10:40:00"	121.566	118.365	119.949	87.964	91.452	102.483	10640.000	10780.000	12226.700	33600.000	0.961	0.932	0.982	0.960	5390.000	
"15/09/2010"	"10:50:00"	120.939	117.738	119.355	75.425	77.970	92.395	9053.330	9100.000	11013.300	29120.000	0.970	0.916	0.968	0.952	4620.000	
"15/09/2010"	"11:00:00"	120.543	117.408	119.091	72.973	72.408	96.732	8726.660	8446.660	11480.000	28700.000	0.955	0.929	0.964	0.951	4550.000	
"15/09/2010"	"11:10:00"	120.246	117.144	118.827	77.122	78.253	91.075	9193.330	9100.000	10780.000	29120.000	0.969	0.930	0.977	0.960	4666.670	
"15/09/2010"	"11:20:00"	120.444	117.375	119.157	83.344	84.381	85.796	9986.660	9846.660	10173.300	29960.000	0.972	0.905	0.960	0.946	4736.670	
"15/09/2010"	"11:30:00"	122.193	119.091	120.906	82.873	89.095	84.664	10033.300	10500.000	10173.300	30660.000	0.965	0.897	0.962	0.941	4806.670	
"15/09/2010"	"11:40:00"	123.249	120.015	121.863	80.422	89.473	84.664	9800.000	10686.700	10220.000	30660.000	0.968	0.882	0.956	0.934	4783.330	
"15/09/2010"	"11:50:00"	123.150	119.817	121.863	95.506	98.806	70.334	11713.300	11760.000	8493.330	31920.000	0.979	0.885	0.987	0.947	5040.000	
"15/09/2010"	"12:00:00"	122.985	119.619	121.764	96.261	110.026	73.350	11806.700	13113.300	8866.660	33740.000	0.987	0.903	0.965	0.948	5343.330	
"15/09/2010"	"12:10:00"	123.216	119.817	121.995	99.655	113.420	78.347	12226.700	13533.300	9473.330	35280.000	0.987	0.903	0.954	0.946	5553.330	
"15/09/2010"	"12:20:00"	122.721	119.388	121.632	102.672	116.720	84.099	12600.000	13906.700	10173.300	36680.000	0.988	0.911	0.955	0.950	5786.660	
"15/09/2010"	"12:30:00"	121.731	118.398	120.741	100.975	118.040	89.755	12273.300	13953.300	10780.000	37100.000	0.990	0.908	0.960	0.950	5880.000	
"15/09/2010"	"12:40:00"	122.325	118.926	121.236	98.901	108.423	81.930	12040.000	12880.000	9893.330	34860.000	0.989	0.899	0.973	0.951	5530.000	
"15/09/2010"	"12:50:00"	122.919	119.520	121.731	101.823	113.043	84.664	12460.000	13486.700	10266.700	36260.000	0.987	0.899	0.964	0.948	5716.660	
"15/09/2010"	"13:00:00"	122.721	119.289	121.467	106.443	105.783	94.470	13066.700	12600.000	11433.300	37100.000	0.984	0.902	0.968	0.951	5880.000	
"15/09/2010"	"13:10:00"	124.305	120.939	122.886	105.877	110.780	97.864	13113.300	13346.700	11993.300	38360.000	0.975	0.910	0.966	0.950	6066.660	
"15/09/2010"	"13:20:00"	123.678	120.378	122.358	105.123	116.814	100.786	12926.700	14046.700	12226.700	39200.000	0.983	0.913	0.948	0.947	6183.330	
"15/09/2010"	"13:30:00"	122.622	119.157	121.335	105.406	115.777	89.850	12880.000	13766.700	10873.300	37520.000	0.980	0.900	0.955	0.944	5903.330	
"15/09/2010"	"13:40:00"	123.678	120.246	122.292	103.615	105.783	90.510	12740.000	12646.700	11013.300	36400.000	0.966	0.914	0.952	0.944	5716.660	
"15/09/2010"	"13:50:00"	122.127	118.860	120.939	90.887	83.156	89.850	11060.000	9800.000	10826.700	31780.000	0.960	0.931	0.951	0.948	5016.670	
"15/09/2010"	"14:00:00"	121.236	118.035	120.147	82.496	76.368	87.964	9940.000	8960.000	10500.000	29400.000	0.967	0.924	0.959	0.951	4666.670	
"15/09/2010"	"14:10:00"	120.906	117.837	119.784	79.573	73.350	92.395	9566.660	8586.660	10966.700	29120.000	0.963	0.938	0.966	0.957	4643.330	
"15/09/2010"	"14:20:00"	120.906	117.771	119.751	91.830	82.684	93.055	11060.000	9660.000	11106.700	31780.000	0.967	0.918	0.974	0.954	5063.330	
"15/09/2010"	"14:30:00"	121.368	118.200	120.246	105.500	89.378	85.607	12786.700	10500.000	10220.000	33460.000	0.966	0.899	0.974	0.947	5273.330	
"15/09/2010"	"14:40:00"	123.315	119.982	121.995	103.332	90.415	87.493	12693.300	10780.000	10593.300	34020.000	0.977	0.896	0.963	0.947	5366.670	
"15/09/2010"	"14:50:00"	123.348	120.147	122.028	102.955	83.439	84.664	12646.700	9986.660	10313.300	32900.000	0.970	0.909	0.969	0.951	5226.670	
"15/09/2010"	"15:00:00"	123.282	120.246	122.127	107.857	76.650	84.758	13253.300	9146.660	10313.300	32760.000	0.955	0.903	0.970	0.945	5156.670	
"15/09/2010"	"15:10:00"	124.305	121.269	123.117	104.558	74.482	81.742	12926.700	8913.330	10033.300	31920.000	0.964	0.908	0.967	0.950	5040.000	
"15/09/2010"	"15:20:00"	123.909	120.774	122.655	100.315	73.162	77.970	12366.700	8726.660	9473.330	30520.000	0.963	0.901	0.969	0.947	4806.670	
"15/09/2010"	"15:30:00"	123.216	120.048	122.028	101.918	71.842	80.704	12506.700	8540.000	9800.000	30940.000	0.971	0.920	0.978	0.959	4946.670	
"15/09/2010"	"15:40:00"	122.721	119.322	121.401	93.338	79.667	79.667	11386.700	9426.660	9613.330	30380.000	0.986	0.910	0.964	0.955	4830.000	
"15/09/2010"	"15:50:00"	123.381	120.048	121.896	90.510	84.287	86.456	11106.700	10033.300	10453.300	31640.000	0.976	0.908	0.956	0.948	4993.330	
"15/09/2010"	"16:00:00"	124.635	121.269	123.183	93.715	83.156	85.041	11620.000	10033.300	10406.700	32060.000	0.977	0.906	0.971	0.953	5086.670	
"15/09/2010"	"16:10:00"	124.668	121.302	123.216	92.961	74.859	82.590	11573.300	9006.660	10126.700	30660.000	0.979	0.916	0.969	0.957	4900.000	
"15/09/2010"	"16:20:00"	124.899	121.566	123.480	93.150	83.816	82.496	11573.300	10126.700	10033.300	31780.000	0.977	0.910	0.949	0.947	4993.330	
"15/09/2010"	"16:30:00"	125.262	121.929	123.711	79.856	83.533	66.939	9940.000	10126.700	8213.330	28280.000	0.984	0.910	0.942	0.945	4456.670	
"15/09/2010"	"16:40:00"	125.526	122.028	123.909	77.122	89.755	70.145	9613.330	10873.300	8633.330	29120.000	0.980	0.910	0.943	0.943	4573.330	
"15/09/2010"	"16:50:00"	126.384	123.051	125.097	73.633	82.024	75.802	9286.660	10033.300	9426.660	28700.000	0.985	0.896	0.932	0.936	4480.000	
"15/09/2010"	"17:00:00"	126.615	123.249	125.328	78.630	68.259	83.344	9940.000	8400.000	10406.700	28700.000	0.988	0.905	0.920	0.939	4503.330	
"15/09/2010"	"17:10:00"	125.427	122.061	124.206	80.044	74.388	83.062	9986.660	9006.660	10266.700	29260.000	0.979	0.889	0.920	0.930	4526.670	
"15/09/2010"	"17:20:00"	125.295	121.995	124.107	83.910	73.822	85.041	10453.300	8960.000	10500.000	29960.000	0.992	0.905	0.926	0.943	4690.000	
"15/09/2010"	"17:30:00"	125.559	122.127	124.338	82.590	80.704	78.819	10313.300	9800.000	9753.330	29820.000	0.989	0.906	0.934	0.944	4690.000	
"15/09/2010"	"17:40:00"	124.734	121.236	123.843	92.584	86.833	77.122	11526.700	10453.300	9520.000	31500.000	0.992	0.887	0.955	0.946	4970.000	
"15/09/2010"	"17:50:00"	123.678	120.246	122.721	94.470	82.024	85.796	11666.700	9800.000	10500.000	31920.000	0.988	0.884	0.941	0.941	5016.670	
"15/09/2010"	"18:00:00"	123.909	120.510	123.018	107.480	91.452	102.200	13300.000	10966.700	12506.700	36820.000	0.982	0.881	0.948	0.941	5763.330	
"15/09/2010"	"18:10:00"	124.437	120.906	123.711	121.811	91.264	114.268	15120.000	11013.300	14093.300	40180.000	0.984	0.878	0.971	0.951	6370.000	
"15/09/2010"	"18:20:00"	123.843	120.345	123.282	115.211	86.738	113.797	14233.300	10360.000	14000.000	38640.000	0.980	0.874	0.967	0.947	6090.000	
"15/09/2010"	"18:30:00"	127.439	123.546	125.592	104.558	79.762	105.972	13300.000	9800.000	13253.300	36400.000	0.979	0.892	0.976	0.954	5786.660	
"15/09/2010"	"18:40:00"	129.287	125.163	126.911	102.578	85.418	105.029	13206.700	10593.300	13300.000	37100.000	0.980	0.896	0.955	0.947	5856.660	
"15/09/2010"	"18:50:00"	128.924	124.767	126.681	104.086	91.170	116.343	13393.300	11293.300	14653.300	39340.000	0.986	0.912	0.968	0.958	6276.660	
"15/09/2010"	"19:00:00"	128.792	124.536	126.483	111.440	98.429	112.477	14280.000	12180.000	14186.700	40600.000	0.993	0.893	0.971	0.955	6463.330	
"15/09/2010"	"19:10:00"	129.254	124.965	126.845	119.548	102.672	122.094	15446.700	12786.700	15400.000	43680.000	0.990	0.877	0.974	0.951	6906.660	
"15/09/2010"	"19:20:00"	129.650	125.163	127.175	121.717	118.511	115.588	15726.700	14793.300	14653.300	45220.000	0.990	0.869	0.977	0.946	7116.660	
"15/09/2010"	"19:30:00"	130.640	125.988	127.967	130.296	116.814	113.986	16986.700	14653.300	14560.000	46200.000	0.988	0.859	0.981	0.945	7256.660	
"15/09/2010"	"19:40:00"	129.947	125.097	127.274	144.061	126.902	117.851	18713.300	15820.000	14933.300	49420.000	0.985	0.877	0.972	0.946	7793.330	
"15/09/2010"	"19:50:00"	129.155	124.338	126.450	141.327	131.899	129.448	18246.700	16380.000	16240.000	50820.000	0.984	0.882	0.966	0.945	8003.330	
"15/09/2010"	"20:00:00"	128.396	123.678	126.153	147.172	135.105	141.327	18900.000	16706.700	17780.000	53340.000	0.982	0.902	0.975	0.955	8493.330	
"15/09/2010"	"20:10:00"	125.625	121.038	124.569	127.939	131.333	141.610	16053.300	15866.700	17546.700	49420.000	0.976	0.924	0.972	0.958	7886.660	
"15/09/2010"	"20:20:00"	124.536	120.081	123.777	123.414	127.939	141.987	15353.300	15306.700	17593.300	48300.000	0.982	0.922	0.982	0.963	7746.660	
"15/09/2010"	"20:30:00"	124.536	120.246	123.810	120.397	122.282	128.222	14980.000	14700.000	15866.700	45640.000	0.981	0.939	0.984	0.969	7373.330	
"15/09/2010"	"20:40:00"	124.404	120.081	123.678	123.791	124.451	121.905	15400.000	14933.300	15073.300	45360.000	0.987	0.944	0.984	0.972	7350.000	
"15/09/2010"	"20:50:00"	124.701	120.477	124.008	126.242	135.670	125.771	15773.300	16333.300	15586.700	47740.000	0.988	0.947	0.982	0.972	7723.330	
"15/09/2010"	"21:00:00"	125.097	120.807	124.305	127.939	130.296	128.316	16006.700	15773.300	15960.000	47740.000	0.988	0.940	0.985	0.971	7723.330	
"15/09/2010"	"21:10:00"																
"15/09/2010"	"21:20:00"																
"15/09/2010"	"21:30:00"																
"15/09/2010"	"21:40:00"																
"15/09/2010"	"21:50:00"																
"15/09/2010"	"22:00:00"																
"15/09/2010"	"22:10:00"																
"15/09/2010"	"22:20:00"																
"15/09/2010"	"22:30:00"																
"15/09/2010"	"22:40:00"																
"15/09/2010"	"22:50:00"																
"15/09/2010"	"23:00:00"																
"15/09/2010"	"23:10:00"																
"15/09/2010"	"23:20:00"																
"15/09/2010"	"23:30:00"																
"15/09/2010"	"23:40:00"	129.485	126.483	130.112	81.082	81.930	78.347	10313.300	10126.700	9986.660	29120.000	1.005	0.960	1.007	0.991	4806.670	
"15/09/2010"	"23:50:00"	124.536	120.972	124.701	136.236	140.573	133.407	16566.700	16706.700	16380.000	49560.000	0.993	0.940	0.985	0.973	8026.660	
"16/09/2010"	"00:00:00"	122.490	118.695	122.391	153.489	151.227	145.381	18806.700	17966.700	17826.700	54600.000	0.994	0.940	0.990	0.975	8866.660	
"16/09/2010"	"00:10:00"	122.490	118.794	122.457	149.341	145.475	142.270	18293.300	17313.300	17453.300	53060.000	0.993	0.936	0.987	0.972	8586.660	
"16/09/2010"	"00:20:00"	123.051	119.223	122.853	143.778	145.475	138.122	17686.700	17360.000	16986.700	52080.000	0.994	0.938	0.984	0.972	8423.330	
"16/09/2010"	"00:30:00"	122.886	119.157	122.787	138.404	141.893	132.936	17033.300	16940.000	16333.300	50260.000	0.993	0.939	0.985	0.972	8143.330	
"16/09/2010"	"00:40:00"	122.754	119.025	122.622	137.556	136.613	128.599	16893.300	16286.700	15820.000	49000.000	0.993	0.933	0.985	0.970	7933.330	
"16/09/2010"	"00:50:00"	123.249	119.586	123.150	136.707	136.047	126.902	16893.300	16286.700	15633.300	48860.000	0.994	0.930	0.985	0.970	7886.660	
"16/09/2010"	"01:00:00"	124.305	120.543	124.008	133.690	135.764	123.602	16660.000	16380.000	15353.300	48300.000	0.993	0.934	0.982	0.970	7816.660	
"16/09/2010"	"01:10:00"	125.328	121.533	124.965	130.579	130.862	122.942	16380.000	15913.300	15400.000	47740.000	0.993	0.933	0.980	0.968	7700.000	
"16/09/2010"	"01:20:00"	125.757	121.995	125.328	130.862	125.205	121.245	16473.300	15306.700	15213.300	47040.000	0.993	0.936	0.978	0.970	7583.330	
"16/09/2010"	"01:30:00"	126.153	122.391	125.757	130.579	126.525	119.548	16473.300	15493.300	15026.700	47040.000	0.993	0.930	0.979	0.968	7583.330	
"16/09/2010"	"01:40:00"	126.384	122.589	125.922	127.562	129.448	119.831	16146.700	15913.300	15120.000	47180.000	0.992	0.928	0.978	0.966	7583.330	
"16/09/2010"	"01:50:00"	126.812	122.985	126.219	128.882	128.505	121.434	16380.000	15820.000	15353.300	47460.000	0.991	0.928	0.980	0.967	7653.330	
"16/09/2010"	"02:00:00"	127.340	123.480	126.681	127.562	125.865	117.285	16240.000	15540.000	14886.700	46620.000	0.993	0.925	0.978	0.966	7513.330	
"16/09/2010"	"02:10:00"	127.703	123.909	127.076	122.471	118.040	116.343	15633.300	14606.700	14793.300	45080.000	0.990	0.930	0.980	0.968	7280.000	
"16/09/2010"	"02:20:00"	128.033	124.404	127.505	121.151	115.965	115.306	15540.000	14420.000	14700.000	44660.000	0.988	0.926	0.981	0.966	7186.660	
"16/09/2010"	"02:30:00"	128.264	124.536	127.604	123.319	120.302	113.326	15820.000	14980.000	14466.700	45360.000	0.986	0.921	0.978	0.962	7256.660	
"16/09/2010"	"02:40:00"	128.528	124.833	127.868	115.871	112.949	115.871	14933.300	14093.300	14840.000	43820.000	0.986	0.947	0.974	0.969	7093.330	
"16/09/2010"	"02:50:00"	129.089	125.361	128.231	114.080	113.231	117.945	14746.700	14233.300	15166.700	44100.000	0.986	0.945	0.973	0.968	7116.660	
"16/09/2010"	"03:00:00"	129.419	125.724	128.561	112.477	113.986	118.228	14560.000	14326.700	15213.300	44100.000	0.984	0.936	0.975	0.965	7093.330	
"16/09/2010"	"03:10:00"	130.013	126.285	129.089	109.366	115.023	115.494	14233.300	14560.000	14933.300	43680.000	0.984	0.929	0.971	0.961	7000.000	
"16/09/2010"	"03:20:00"	130.310	126.582	129.386	105.595	113.231	116.248	13766.700	14326.700	15073.300	43120.000	0.986	0.934	0.967	0.962	6930.000	
"16/09/2010"	"03:30:00"	130.277	126.582	129.386	120.868	117.474	113.703	15773.300	14886.700	14746.700	45360.000	0.987	0.922	0.970	0.960	7256.660	
"16/09/2010"	"03:40:00"	130.442	126.681	129.419	120.020	116.248	107.857	15680.000	14746.700	14000.000	44380.000	0.986	0.920	0.976	0.961	7116.660	
"16/09/2010"	"03:50:00"	130.970	127.373	129.980	119.171	116.437	108.612	15633.300	14840.000	14140.000	44660.000	0.985	0.926	0.970	0.961	7140.000	
"16/09/2010"	"04:00:00"	131.399	127.703	130.343	119.171	115.117	106.537	15680.000	14700.000	13906.700	44380.000	0.985	0.924	0.974	0.961	7093.330	
"16/09/2010"	"04:10:00"	131.432	127.703	130.310	117.851	113.891	106.915	15493.300	14560.000	13953.300	43960.000	0.982	0.915	0.976	0.958	7023.330	
"16/09/2010"	"04:20:00"	131.399	127.736	130.310	110.497	113.891	110.497	14560.000	14560.000	14420.000	43540.000	0.980	0.904	0.968	0.950	6883.330	
"16/09/2010"	"04:30:00"	131.630	127.934	130.442	108.612	109.743	111.911	14326.700	14046.700	14606.700	42980.000	0.981	0.915	0.963	0.953	6836.660	
"16/09/2010"	"04:40:00"	131.960	128.198	130.673	106.443	104.275	110.591	14046.700	13393.300	14466.700	41860.000	0.980	0.944	0.963	0.963	6720.000	
"16/09/2010"	"04:50:00"	132.125	128.363	130.739	106.443	107.009	109.932	14093.300	13766.700	14420.000	42280.000	0.980	0.936	0.964	0.960	6766.660	
"16/09/2010"	"05:00:00"	132.653	128.858	131.300	104.463	108.046	105.783	13860.000	13953.300	13906.700	41720.000	0.982	0.924	0.963	0.956	6650.000	
"16/09/2010"	"05:10:00"	132.818	129.089	131.498	105.500	106.443	103.520	14000.000	13766.700	13626.700	41440.000	0.981	0.930	0.967	0.960	6626.660	
"16/09/2010"	"05:20:00"	132.818	129.188	131.498	114.551	107.197	105.500	15213.300	13860.000	13906.700	42980.000	0.981	0.925	0.966	0.958	6860.000	
"16/09/2010"	"05:30:00"	132.554	128.858	131.366	118.888	115.400	108.800	15773.300	14886.700	14326.700	44940.000	0.982	0.914	0.965	0.954	7140.000	
"16/09/2010"	"05:40:00"	132.587	128.990	131.399	127.562	119.548	112.194	16893.300	15446.700	14746.700	47040.000	0.984	0.908	0.968	0.954	7490.000	
"16/09/2010"	"05:50:00"	133.445	129.881	132.092	134.445	115.965	110.686	17966.700	15073.300	14653.300	47600.000	0.983	0.907	0.964	0.953	7560.000	
"16/09/2010"	"06:00:00"	134.138	130.508	132.587	128.599	108.894	108.989	17220.000	14233.300	14466.700	45920.000	0.975	0.906	0.964	0.950	7280.000	
"16/09/2010"	"06:10:00"	133.742	130.079	132.191	117.191	123.414	123.319	15540.000	15960.000	16146.700	47740.000	0.964	0.922	0.960	0.949	7536.660	
"16/09/2010"	"06:20:00"	133.445	129.848	131.993	116.248	123.885	116.248	15353.300	15960.000	15166.700	46480.000	0.975	0.926	0.961	0.954	7373.330	
"16/09/2010"	"06:30:00"	133.247	129.683	131.828	108.894	113.137	108.517	14466.700	14606.700	14233.300	43260.000	0.986	0.927	0.974	0.962	6930.000	
"16/09/2010"	"06:40:00"	133.115	129.518	131.597	102.200	108.140	109.366	13626.700	13953.300	14420.000	42000.000	0.982	0.927	0.981	0.964	6743.330	
"16/09/2010"	"06:50:00"	132.917	129.320	131.432	99.749	107.763	110.591	13253.300	13906.700	14560.000	41720.000	0.980	0.923	0.986	0.963	6696.660	
"16/09/2010"	"07:00:00"	132.092	128.627	130.772	98.241	107.197	107.197	12973.300	13766.700	14000.000	40740.000	0.976	0.925	0.989	0.963	6533.330	
"16/09/2010"	"07:10:00"	131.135	127.703	129.815	98.618	114.646	107.386	12926.700	14606.700	13953.300	41440.000	0.971	0.932	0.991	0.964	6673.330	
"16/09/2010"	"07:20:00"	128.594	125.295	127.472	94.658	105.877	101.918	12180.000	13253.300	13020.000	38500.000	0.973	0.941	0.993	0.969	6206.660	
"16/09/2010"	"07:30:00"	126.977	123.612	125.658	96.544	96.355	101.446	12273.300	11900.000	12740.000	36960.000	0.967	0.939	0.988	0.966	5926.660	
"16/09/2010"	"07:40:00"	126.351	123.018	125.163	97.109	95.695	92.112	12273.300	11760.000	11526.700	35560.000	0.973	0.931	0.993	0.966	5740.000	
"16/09/2010"	"07:50:00"	124.569	121.170	123.348	97.769	92.584	92.490	12180.000	11200.000	11433.300	34860.000	0.976	0.940	0.993	0.970	5623.330	
"16/09/2010"	"08:00:00"	123.249	119.817	121.962	92.301	96.166	87.210	11386.700	11526.700	10593.300	33460.000	0.981	0.935	0.981	0.965	5390.000	
"16/09/2010"	"08:10:00"	121.863	118.398	120.510	91.264	98.335	83.439	11153.300	11666.700	10080.000	32900.000	0.991	0.936	0.982	0.969	5296.670	
"16/09/2010"	"08:20:00"	120.840	117.342	119.487	98.712	106.632	80.327	11900.000	12506.700	9566.660	34020.000	0.989	0.925	0.984	0.964	5460.000	
"16/09/2010"	"08:30:00"	119.718	116.385	118.530	102.389	103.615	76.462	12273.300	12040.000	9053.330	33460.000	0.995	0.941	0.989	0.974	5413.330	
"16/09/2010"	"08:40:00"	119.487	116.022	118.167	86.361	101.635	74.199	10313.300	11806.700	8773.330	30940.000	0.996	0.956	0.974	0.975	5016.670	
"16/09/2010"	"08:50:00"	119.256	116.055	118.167	90.510	99.372	74.670	10780.000	11526.700	8820.000	31080.000	0.995	0.942	0.972	0.969	5016.670	
"16/09/2010"	"09:00:00"	119.949	116.682	118.662	95.789	111.440	73.256	11433.300	12973.300	8680.000	33180.000	0.996	0.937	0.953	0.962	5296.670	
"16/09/2010"	"09:10:00"	119.916	116.715	118.629	93.715	106.537	74.105	11200.000	12460.000	8820.000	32480.000	0.997	0.942	0.946	0.962	5203.330	
"16/09/2010"	"09:20:00"	119.124	116.088	117.804	81.836	95.318	75.425	9706.660	11060.000	8866.660	29680.000	0.990	0.947	0.958	0.964	4760.000	
"16/09/2010"	"09:30:00"	120.147	117.012	118.728	83.816	103.520	76.650	9986.660	12086.700	9100.000	31220.000	0.986	0.949	0.951	0.961	4993.330	
"16/09/2010"	"09:40:00"	121.995	118.827	120.444	72.691	96.638	75.802	8866.660	11480.000	9146.660	29540.000	0.989	0.962	0.961	0.970	4760.000	
"16/09/2010"	"09:50:00"	123.678	120.279	122.061	69.768	99.561	73.162	8633.330	11946.700	8913.330	29540.000	0.989	0.949	0.956	0.963	4736.670	
"16/09/2010"	"10:00:00"	124.404	120.972	122.688	68.731	87.681	67.411	8540.000	10593.300	8260.000	27440.000	0.991	0.946	0.951	0.962	4386.670	
"16/09/2010"	"10:10:00"	123.546	120.246	121.962	70.994	84.004	69.014	8773.330	10126.700	8446.660	27300.000	0.992	0.939	0.944	0.958	4363.330	
"16/09/2010"	"10:20:00"	125.196	121.830	123.447	66.845	83.721	66.374	8353.330	10220.000	8213.330	26740.000	0.989	0.944	0.948	0.959	4270.000	
"16/09/2010"	"10:30:00"	126.450	122.985	124.635	64.677	83.816	66.939	8166.660	10313.300	8353.330	26880.000	0.984	0.942	0.946	0.956	4270.000	
"16/09/2010"	"10:40:00"	125.988	122.523	124.239	67.317	87.210	68.165	8493.330	10686.700	8446.660	27580.000	0.985	0.938	0.940	0.953	4386.670	
"16/09/2010"	"10:50:00"	125.625	122.160	123.876	63.168	85.324	67.411	7933.330	10406.700	8353.330	26740.000	0.983	0.945	0.939	0.955	4246.670	
"16/09/2010"	"11:00:00"	123.315	119.883	121.731	65.714	87.587	66.939	8120.000	10500.000	8166.660	26740.000	0.988	0.944	0.952	0.960	4270.000	
"16/09/2010"	"11:10:00"	122.919	119.487	121.203	70.428	89.378	72.691	8633.330	10686.700	8773.330	28140.000	0.985	0.936	0.937	0.951	4456.670	
"16/09/2010"	"11:20:00"	122.721	119.355	121.038	69.674	85.041	69.296	8540.000	10173.300	8400.000	27160.000	0.993	0.941	0.950	0.960	4340.000	
